time,left_command,right_command,left_grip,right_grip,left_motor_speed,right_motor_speed,left_slip,right_slip,effective_v_left,effective_v_right,linear_velocity,angular_velocity,x,y,theta
1.9000000000000001,0.5629789650633652,0.9630527420168642,0.9255117642269164,0.5580334304506545,0.639683616449457,0.6230329635247946,0.039144039207907634,0.2899908927597226,0.6146438158865033,0.4423590782135038,0.5285014470500036,-0.43071184418249875,0.6749813256907327,-0.2835712686300498,-0.7007290072960376
2.0,0.9301022714758564,0.8964148558694136,0.5790668748691797,0.7833696969196031,0.6977673474547369,0.6777093419937185,0.2872430883262157,0.12877891043120898,0.4973384996386467,0.5904346713427159,0.5438865854906813,0.232740429260173,0.7165545121506206,-0.31863972092464804,-0.6774549643700203
2.1,0.810008640060121,0.6315032240957006,0.8671758871783349,0.7182122033171066,0.7202156059758137,0.6684681184141149,0.06290558128916486,0.14868254213148335,0.674910024628377,0.5690785792344548,0.6219943019314159,-0.2645786134848055,0.7650184732381761,-0.3576270726179268,-0.7039128257185008
2.2,0.21558139390866585,0.9432788930116938,0.9272331266939106,0.8989993176167077,0.619288763562384,0.7234302733336306,0.02040550059901411,0.05072593612353024,0.6066518663265491,0.6867335954986808,0.6466927309126149,0.20020432293032936,0.8143168707181377,-0.3994813781080418,-0.6838923934254678
2.3000000000000003,0.9024076793632325,0.9575595562383954,0.4513920712407273,0.6915942779899682,0.6759125467225537,0.7702561299145836,0.34537808251528707,0.221072541737022,0.4424671673874938,0.5999736494858448,0.5212204084366693,0.39376620524587735,0.8547176718193942,-0.43241285867125967,-0.6445157729008801
2.4000000000000004,0.8126675434455903,0.30271317159981026,0.6851694268592388,0.7298821560969664,0.703263546067161,0.6767475382516289,0.18739247249017862,0.1286399665077563,0.5714772513574251,0.5896907575967328,0.5805840044770789,0.04553376559826933,0.9011290224091266,-0.46729500881977193,-0.6399623963410532
2.5,0.5385103521607095,0.3694385643536657,0.723577653267675,0.8379586414539857,0.6703129072858707,0.6152857434720362,0.13051526466885097,0.06502678996270293,0.5828268407805083,0.5752756866642346,0.5790512637223715,-0.018877885290684293,0.9475757789592167,-0.501873939777241,-0.6418501848701217
2.6,0.9961194853287159,0.7199024461115628,0.6628600503487024,0.7105455046213545,0.7354742228944398,0.6362090839999416,0.2203148219822798,0.15917584179928596,0.5734383504048957,0.5349399674938983,0.554189158949397,-0.09624595727749347,0.9919657466798675,-0.5350520501021222,-0.651474780597871
2.7,0.4704684497179643,0.6706469747657866,0.5380688395579463,0.5321304306709357,0.6824730682591447,0.6430966621531106,0.20834868634481474,0.27111511359172663,0.5402807010216368,0.46874343754300973,0.5045120692823233,-0.17884315869656775,1.0320840629033763,-0.5656436336490043,-0.6693590964675278
2.8000000000000003,0.3831534270489235,0.9243360104049023,0.9157812401522479,0.4425144099331921,0.6226091400171004,0.6993445318034689,0.027693295912076026,0.380126390624124,0.6053670408650437,0.43350521912629836,0.519436129995671,-0.4296545543468633,1.0728192569615356,-0.5978737887291912,-0.7123245519022141
2.9000000000000004,0.3713894458963509,0.30584947898002,0.9613085443484026,0.7426258559951706,0.5723652011929505,0.6206455212387791,0.01626211705809897,0.12008411931180124,0.5630573312911684,0.5461158504160065,0.5545865908535874,-0.04235370218790474,1.114792844001947,-0.6341212832427027,-0.7165599221210046
3.0,0.8459975982133148,0.3523279314895022,0.458158488537294,0.6586307094438265,0.6270916805970234,0.5669820032889238,0.3428542452834972,0.14920134829459722,0.412090635722371,0.4823875239394446,0.4472390798309078,0.1757422205426841,1.1485177838886391,-0.663495700256815,-0.6989857000667362
3.1,0.7832606795678805,0.7386916378346413,0.9904991268195796,0.45905072269117536,0.6583254803911948,0.6013239301980673,0.0019317773917305828,0.31569477046473443,0.6570537421117749,0.4114891100792365,0.5342714260955057,-0.613911580081346,1.1894160063718238,-0.6978729451309638,-0.7603768580748709
3.2,0.8893380290822328,0.39892506713622855,0.5141253450644869,0.6691681286998792,0.7045279901294024,0.5608441575856995,0.3154803852745738,0.1431822177643958,0.4822632283666574,0.4805412472823748,0.4814022378245161,-0.00430495271070655,1.224297273221982,-0.7310509253098804,-0.7608073533459415
3.3000000000000003,0.3998451583056804,0.9386124794208104,0.6658784470320742,0.9168094628570983,0.6435914237646579,0.6363978219527217,0.1556882324842917,0.038214164856684954,0.5433918125566897,0.6120784106701851,0.5777351116134374,0.17171649528373856,1.266141447132076,-0.7708861321210884,-0.7436357038175676
3.4000000000000004,0.9994259747301812,0.8688220680639616,0.9813977543708508,0.9558201898048766,0.7147583339577626,0.6828826711749696,0.02696513005335009,0.015260145106853744,0.6954847825258756,0.6724617825218837,0.6839732825238797,-0.057557500009979834,1.316482713281112,-0.8171889553025835,-0.7493914538185655
3.5,0.5885129003605748,0.3709978393593454,0.6406241755296715,0.4351812399833074,0.689509247238325,0.6205057048118447,0.1875705956115775,0.27267659759452384,0.5601775870541419,0.451308320435759,0.5057429537449505,-0.27217316654595713,1.3535083340604588,-0.8516398298710277,-0.7766087704731612
3.6,0.4121624465377216,0.8272564815588554,0.673005020403486,0.6538044915940977,0.6340398870982042,0.6618558601612469,0.17030121983176175,0.23823255138761762,0.5260621209033876,0.5041802499441868,0.5151211854237872,-0.054704677398002,1.3902516411638286,-0.8877428455322093,-0.7820792382129614
3.7,0.6446146587244945,0.7747266202370608,0.4928780951644385,0.5780246952967385,0.6361548414234623,0.6844300121764096,0.3016442314963512,0.2605260036981334,0.44426240316959886,0.5061181962930249,0.4751902997313119,0.1546394828085651,1.4239640035257126,-0.9212321697052703,-0.7666152899321049
3.8000000000000003,0.6337561610994193,0.7983804483032513,0.43429916374448985,0.7505065566753828,0.6356751053586538,0.707220099401778,0.3132308223198429,0.16863310353140848,0.4365620693789099,0.587959379159865,0.5122607242693874,0.3784932744523876,1.4608602362856806,-0.9567677645984509,-0.7287659624868662
3.9000000000000004,0.3259461823515866,0.9686231226195603,0.44806687914435217,0.5114949765884339,0.5737293207572404,0.7595007040453344,0.24134153797721355,0.34283091364453444,0.4352646041030659,0.4991203837638053,0.4671924939334356,0.15963944915184852,1.4957126457517484,-0.9878804279091832,-0.7128020175716814
4.0,0.388163116000745,0.2959092911576994,0.9341723884776625,0.5477292086731749,0.5366160798059413,0.6667824214678074,0.03374978992099773,0.19398894952047271,0.5185053998442614,0.5374339999685503,0.5279696999064059,0.047321500310722464,1.5356552668978258,-1.022407331277043,-0.7080698675406092
4.1000000000000005,0.5353799322686981,0.6669378314329798,0.7136696293191753,0.9608237546418563,0.5363688502984927,0.6668135034608419,0.13538769296581732,0.03085179368815837,0.46375110907785194,0.6462411108235899,0.5549961099507209,0.45622500436434493,1.5778138030433557,-1.058502547728401,-0.6624473671041747
4.2,0.3909487620926768,0.5166286774330036,0.8030141337759829,0.5799982478792574,0.5072848326573295,0.6367765382552742,0.08254739993809257,0.22286908521987225,0.4654097886934365,0.4948587336848443,0.4801342611891404,0.07362236247851942,1.6156718779603902,-1.0880331293558023,-0.6550851308563228
4.3,0.25803449159452585,0.5666284180948689,0.9990726645126654,0.9976578687130566,0.45743476444476877,0.6227469142231932,0.0,0.0,0.45743476444476877,0.6227469142231932,0.5400908393339809,0.41328037444606097,1.658500869100767,-1.1209369082455038,-0.6137570934117167
4.4,0.4121603318003211,0.9466075023949674,0.9285185042118638,0.9275621454907257,0.44837987791587924,0.687519031857548,0.028010267094644818,0.03546931626142124,0.4358206377755912,0.6631332018808466,0.5494769198282189,0.5682814102631384,1.703420053499933,-1.1525836415232498,-0.5569289523854029
4.5,0.8669959637118456,0.7628319400698969,0.76700665943557,0.9923398381789026,0.5321030950750725,0.7025816135000178,0.15685876921419842,0.0,0.44863805848653104,0.7025816135000178,0.5756098359932744,0.6348588875337169,1.752282560047947,-1.1830093261789374,-0.49344306363203116
4.6000000000000005,0.8536833080923694,0.43950300175998236,0.7980332289796463,0.9633580023562623,0.5964191376785318,0.6499658911520108,0.11492794036559664,0.0020514532918473466,0.5278739145905129,0.6486325164850185,0.5882532155377658,0.301896504736264,1.804090446461973,-1.21087258803423,-0.46325341315840474
4.7,0.2856287821675341,0.6425789127078527,0.5634089273888898,0.7628978962181343,0.5342610665763323,0.6484884954631791,0.18956299981893654,0.12021724844721612,0.4329849361096582,0.5705289928889207,0.5017569644992894,0.3438601419481561,1.8489777956675566,-1.2332941489863893,-0.4288673989635891
4.800000000000001,0.7073903671080639,0.41118712130432755,0.693119111289626,0.943201894647594,0.5688869266826786,0.6010282206314088,0.19274224895421857,0.010073230088389451,0.45923838103320547,0.5949739250753734,0.5271061530542894,0.3393388601054198,1.8969147961162307,-1.2552133860593522,-0.39493351295304713
4.9,0.5388606180509812,0.42134417917780137,0.4021274134526694,0.8626715338117763,0.5628816649563391,0.5650914123406874,0.31371430765730773,0.054821770299370465,0.3862976331415685,0.5341121007351993,0.4602048669383839,0.36953616898407704,1.9393927245541889,-1.2729196219991972,-0.3579798960546394
5.0,0.7929847266783447,0.641344336901113,0.6566121513884076,0.405801819765004,0.6089022773007402,0.5803419972527725,0.1949466366967998,0.3460179649587692,0.49019882626393874,0.37953324038326053,0.43486603332359963,-0.2766639647016955,1.980122561818126,-1.2881565844864917,-0.385646292524809
5.1000000000000005,0.9231428572479146,0.6364722313644179,0.9007570119316101,0.7495057398938765,0.671750393290175,0.5915680440751016,0.052342830070125954,0.12401915507261194,0.6365890766046471,0.5182022750809497,0.5773956758427985,-0.2959670038092435,2.033621476774218,-1.3098757871270228,-0.4152429929057333
5.2,0.44660667994410697,0.919185190994072,0.877673382932825,0.9164215492005416,0.6267216506209614,0.6570914734588956,0.07450772430807753,0.04420622647786318,0.5800260466585916,0.6280439389664988,0.6040349928125452,0.12004473076976802,2.0888917852803157,-1.3342433008094092,-0.40323851982875647
5.300000000000001,0.3996237913783396,0.2822348973374285,0.8680697451228656,0.9304808208706054,0.581302078772437,0.5821201582346022,0.056923159517029434,0.0335305094986737,0.5482125278148928,0.5626013727395474,0.5554069502772201,0.03597211231163633,2.139977840370689,-1.3560374233993586,-0.39964130859759284
5.4,0.32364267066576374,0.9439048125549396,0.9187634177319783,0.9857236197585777,0.5297701971511024,0.6544770890986696,0.04731849325441499,0.024929779865256775,0.5047022696508179,0.6381611193405857,0.5714316944957019,0.3336471242244196,2.192618163254087,-1.378271141520129,-0.36627659617515085
5.5,0.21982908951855099,0.7892515774040658,0.5993112807678572,0.9584895316289953,0.4677819756245921,0.6814319867597489,0.1675292358587909,0.0401205827025514,0.38941481869968864,0.6540925383787906,0.5217536785392396,0.6616942991977548,2.2413325991290454,-1.3969573061366802,-0.30010716625537537
5.6000000000000005,0.8485994532595111,0.41344456767557763,0.8724247054812827,0.4648573758417743,0.5439454711515759,0.6278345029429147,0.09646338974306062,0.26338724165692773,0.49147464716890865,0.46247090499573207,0.47697277608232036,-0.07250935543294146,2.2868980380355337,-1.4110576986310697,-0.3073581017986695
5.7,0.37794697403653155,0.8532692844775431,0.6761819408073653,0.5831145204031604,0.510745771728567,0.6729214592498404,0.15791365996800039,0.2564556933292318,0.43009203760172815,0.5003469198618041,0.46521947873176617,0.17563720565018995,2.33123978968715,-1.4251325234747734,-0.28979438123365053
5.800000000000001,0.21893154776116122,0.35450383066216695,0.5969571707186239,0.9186117652181718,0.45238292693508586,0.6092379335323057,0.17488392911779094,0.027122446543819286,0.37326842320687154,0.5927139102476089,0.4829911667272402,0.5486137176018433,2.3775249613031604,-1.438934246549878,-0.2349330094734662
5.9,0.7131853908861021,0.5197427074880487,0.988689812318956,0.7217294394872331,0.5045434197252892,0.5913388883234543,0.02418904616622203,0.1259464760419361,0.49233899565269057,0.5168618391925592,0.5046004174226248,0.061307108849671665,2.4265988625412076,-1.4506802258581035,-0.22880229858849904
6.0,0.9763204888177823,0.3428542529379709,0.9775205894569333,0.5592798175137812,0.5988988335437878,0.5416419612463576,0.0,0.1900397206568509,0.5988988335437878,0.43870847423507087,0.5188036538894294,-0.40047589827179236,2.4771271605286165,-1.4624472737200713,-0.26884988841567825
6.1000000000000005,0.7828360485221635,0.450941851355993,0.763725311983686,0.7068538358016869,0.635686276539463,0.5235019392682847,0.1402759609916826,0.143884120599956,0.5465147732086653,0.44817832310429595,0.4973465481564806,-0.24584112526092328,2.5250751988212348,-1.4756579328073864,-0.2934340009417706
6.2,0.4037780049108656,0.7670282270673365,0.4010147669311777,0.9553450992994497,0.5893046222137435,0.5722071968280951,0.27797647475619797,0.03587429790164336,0.42549180077323406,0.5516796653876197,0.48858573308042685,0.31546966153596406,2.5718453743296585,-1.4897898423955704,-0.26188703478817416
6.300000000000001,0.7935600622715813,0.7365028035463996,0.6185328830687585,0.44198428667578615,0.630155710225311,0.6050663181717559,0.24209647010242993,0.325004770353459,0.4775972371648735,0.40841687838573143,0.44300705777530247,-0.1729508969478552,2.6146355650499853,-1.5012594592377049,-0.27918212448295965
6.4,0.45113251604668775,0.8784122236050684,0.8318525578083702,0.5801933609267586,0.5943510713895863,0.6597354992584185,0.07315833061092505,0.2697830213917397,0.5508693392099094,0.48175006294909445,0.5163097010795019,-0.17279819065203747,2.664267442925384,-1.5154873815333016,-0.2964619435481634
6.5,0.5219203096461797,0.4365241620207576,0.47637267943549194,0.652267800263745,0.579864919040905,0.6150932318108863,0.2840194363138508,0.17212978057078718,0.4151720115967304,0.509217368788702,0.4621946901927162,0.23511339297992914,2.7084706372829714,-1.5289898600098177,-0.2729506042501705
6.6000000000000005,0.9222444365860663,0.6924119327611045,0.5805699247393392,0.7287623278814189,0.6483408225499372,0.6305569720009299,0.2605720815444975,0.1479711306260312,0.47940130486782834,0.5372527439298256,0.5083270243988269,0.1446285976549931,2.7574214969784867,-1.542693033817795,-0.25848774448467116
6.7,0.5439105199918677,0.6639878249565456,0.7928233742218429,0.6789929141482085,0.6274547620383233,0.6372431425920531,0.10491359820850263,0.17010810048724953,0.561626225239823,0.5288429220571934,0.5452345736485082,-0.08195825795657391,2.810133556656528,-1.5566302561922607,-0.2666835702803285
6.800000000000001,0.5785489487274611,0.9209446606626035,0.8776148560760682,0.5018148377188328,0.6176735993761509,0.6939834462061631,0.048429683189004334,0.33359401517062826,0.5877598626441519,0.4624747219242995,0.5251172922842258,-0.31321285179963104,2.8607890062705326,-1.5704688663450974,-0.29800485546029165
6.9,0.7063526846126367,0.4681506043278407,0.8910540787219985,0.8506828825244394,0.6354094164234481,0.6488168778304987,0.07037730079461248,0.06174192139562968,0.5906910167960859,0.6087576771593302,0.599724346977708,0.04516665090811056,2.918118107502532,-1.5880775879202025,-0.2934881903694806
7.0,0.3593039461812613,0.21954031018146108,0.5469055264470101,0.6850818065312831,0.5801883223750107,0.5629615643006911,0.2150373027870904,0.1050434823583608,0.4554261904229215,0.5038261211526363,0.4796261557877789,0.12099982682428692,2.964029870034988,-1.6019528376232166,-0.2813882076870519
7.1000000000000005,0.5315528087981756,0.703812304590171,0.5166611420438256,0.817812550294303,0.5704612196596437,0.5911317123585871,0.24754479516643257,0.09570592003275565,0.4292465138886039,0.5345569079667702,0.4819017109276871,0.26327598519541584,3.010324763786219,-1.6153347434109804,-0.25506060916751033
7.2,0.7248464088894273,0.20443585451042542,0.8505786859710838,0.8620277131444151,0.6013382575056004,0.5137925407889548,0.07241288722537616,0.04968012675921646,0.5577936180805432,0.48826726223461964,0.5230304401575814,-0.17381588961480884,3.060935700011059,-1.6285310136325049,-0.27244219812899123
7.300000000000001,0.34070934536522535,0.9663728338236319,0.7107746502662444,0.43013103108438455,0.5492124750775255,0.6043085993958902,0.11615224793485202,0.4051765007284049,0.485420211503407,0.3594569557325799,0.42243858361799347,-0.31490813942706763,3.101621461748985,-1.6398981751557922,-0.303933012071698
7.4,0.5651694603761381,0.8411332813778116,0.8005466395518119,0.9927354718398688,0.552403872137248,0.6516735357922745,0.10874408011111714,0.02262511734936269,0.49233322121186374,0.6369293455715002,0.564631283391682,0.36149031089909106,3.1554967052924794,-1.656796192642306,-0.2677839809817889
7.5,0.9131407406483496,0.6901218582094103,0.8315643767655803,0.7028668988946412,0.6245512458394683,0.6593632002757016,0.12527562565992026,0.17307802750418272,0.5463101977602463,0.5452419181631377,0.5457760579616919,-0.0026706989927713365,3.2081291440095026,-1.6712371569155415,-0.26805105088106607
7.6000000000000005,0.9177664825866099,0.794924353727668,0.684804662093832,0.5555149290790116,0.6831942931888966,0.6864754309660949,0.20015847751137356,0.28018478184472817,0.546447163619748,0.4941354620990938,0.5202913128594209,-0.13077925380163544,3.2583002583908467,-1.6850172071369265,-0.2811289762612296
7.7,0.8126509474377324,0.6170398502623857,0.7760490621890688,0.564758468150523,0.7090856240386637,0.6725883148253531,0.12308219221451759,0.22942613344551827,0.6218098109641857,0.5182789783543353,0.5700443946592606,-0.258827081524626,3.3130668647112227,-1.7008325462408902,-0.3070116844136922
7.800000000000001,0.4173720856657477,0.45576765473500985,0.7240913335110739,0.48302443690969343,0.6507429163640805,0.6292241828072844,0.1180856893701006,0.25709895739704614,0.5738994904825184,0.46745130143852326,0.5206753959605208,-0.2661204726099879,3.362699774465402,-1.7165679505547273,-0.333623731674691
7.9,0.7651353133556418,0.2513830805711025,0.6445596217999521,0.7255666843023492,0.6736213957623928,0.553655962360048,0.2120470768854772,0.09819852721443859,0.5307819478634622,0.49928776227279864,0.5150348550681304,-0.07873546397665895,3.4113634551061747,-1.7334337504421744,-0.3414972780723569
8.0,0.5361148142187405,0.9238707826721415,0.7504476485225351,0.8173137918987808,0.6461200794536623,0.6276989264224667,0.14265047175547324,0.13294102549984016,0.5539507453089135,0.5442519874387153,0.5491013663738145,-0.024246894675495623,3.4631027667004104,-1.7518230609591703,-0.34392196753990645
8.1,0.5043048231421694,0.20471686686719448,0.6110552816030949,0.8520850750356315,0.6177570281913638,0.5431025145114122,0.20928001251112857,0.07462396302875549,0.48847282960263755,0.5025740525476885,0.495523441075163,0.03525305736262738,3.50975330039882,-1.7685312180150294,-0.3403966618036437
8.200000000000001,0.5352170261038576,0.7980125351824408,0.7276793858403034,0.7619515533647447,0.6012490277738626,0.594084518645618,0.12881798372379324,0.13617765713369084,0.5237973403001426,0.5131834807570612,0.5184904105286019,-0.026534648857703402,3.558627363235612,-1.7858415917812576,-0.34305012668941404
8.3,0.5486687808373093,0.2232198559573722,0.6016777262190295,0.8074851310170099,0.5907329783865519,0.5199115861079688,0.20308814743409664,0.06154550647265154,0.47076211217780084,0.4879133642199543,0.4793377381988776,0.04287813010538363,3.6037681848355376,-1.8019646466375752,-0.33876231367887566
8.4,0.5739121193858481,0.30210223782492857,0.7733541765844388,0.41617987114308264,0.5873688065864111,0.47634971645136076,0.11578447122480669,0.2482710649440313,0.5193606199018577,0.3580858650621941,0.4387232424820259,-0.40318688709915895,3.645147099931486,-1.8165442975394903,-0.37908100238879155
8.5,0.22168163707224997,0.7141997184074687,0.4814196923383386,0.677019066430907,0.5142313726835789,0.5239197168425823,0.1835693702603908,0.18432759136066448,0.419834243431918,0.4273468573706278,0.4235905504012729,0.018781534846774445,3.6844988788743076,-1.8322199805526103,-0.3772028489041141
8.6,0.36932822736918525,0.46147664390504683,0.8567378247364162,0.6274757293384818,0.48525074362070014,0.5114311022550753,0.0742233516169277,0.19379875268388744,0.4492338070545653,0.412316392554296,0.43077509980443063,-0.09229353625067327,3.7245479762286298,-1.8480863496148499,-0.3864322025291814
8.700000000000001,0.4018172254259045,0.2655249862093141,0.4116299722300064,0.7236514287535203,0.468564039981741,0.462249879045923,0.29107420630428693,0.10625396535042535,0.3321771339413256,0.41313399641453924,0.3726555651779324,0.20239215618303413,3.75906555591072,-1.8621312204035545,-0.366192986910878
8.8,0.7201152745999,0.8249864396887159,0.7910527931463336,0.8525399224357157,0.5188742869053729,0.5347971911744815,0.14085506146086352,0.0808734763181789,0.44578821733285484,0.4915462831990035,0.46866725026592915,0.11439516466537167,3.8028248886859752,-1.8789124810767797,-0.3547534704443408
8.9,0.21630401385626588,0.3219058766278323,0.47573258492452375,0.8016753067719464,0.45836023229555145,0.4922189282651517,0.20519946628579347,0.0737527432968852,0.364304957261872,0.455916432002944,0.410110694632408,0.22902868685268002,3.841282287094108,-1.8931580532378727,-0.33185060175907277
9.0,0.7595719769969207,0.8135184786849927,0.5006734860206814,0.764348496334559,0.5186025812358253,0.5564788383491199,0.31142475122810764,0.1319595070594844,0.3570969013882039,0.4830461651515356,0.42007153326986973,0.3148731594083293,3.880997574213868,-1.9068436989892443,-0.30036328581823984
9.1,0.855440939448868,0.9717766184272703,0.46485924979456394,0.41540705529847965,0.5859702528784339,0.63953839436475,0.3361330372746627,0.40970927686786596,0.3890062920258037,0.3775135812803322,0.38325993665306796,-0.028731776863678837,3.917607677414784,-1.9181831052369898,-0.30323646350460776
9.200000000000001,0.9665382705647168,0.5173235532133018,0.829008823029681,0.445597886705836,0.6620838564156905,0.6150954261344603,0.12502973631670192,0.28613243827561113,0.5793036864284916,0.4390966720824311,0.5092001792554613,-0.35051753586515133,3.96620447191604,-1.9333883605699551,-0.3382882170911229
9.3,0.28152104435678127,0.8179847079609792,0.9101759434532778,0.7602469688901066,0.5859712940039086,0.6556732824997641,0.02190436444966759,0.1697254086476292,0.5731359652230037,0.5443888666881592,0.5587624159555815,-0.07186774633711118,4.018913879550777,-1.9519321660488826,-0.345474991724834
9.4,0.8261082770888157,0.4777630122467592,0.6570268079408467,0.6223425257308337,0.63399869062089,0.6200912284491631,0.21646358631668458,0.17911879827693716,0.49676106032900996,0.5090212327872793,0.5028911465581446,0.030650431145673313,4.066231647073509,-1.968962254995518,-0.34240994861026663
9.5,0.8796605015996619,0.8578647344720465,0.4633233223863992,0.9764725403287472,0.6831310528166443,0.6676459296537398,0.3552637176987061,0.028279881518946597,0.4404393753175721,0.6487649818665251,0.5446021785920486,0.5208140163723824,4.117530353537487,-1.987247714913022,-0.2903285469730284
9.600000000000001,0.7658469149648617,0.5483897160061417,0.8402771824080351,0.9792842387428466,0.6996742252462878,0.6437946869242201,0.0876494319740062,0.023086821302480787,0.6383481768365977,0.6289315140317141,0.6336398454341559,-0.02354165701220906,4.178242547410968,-2.0053867350708754,-0.2926827126742493
9.700000000000001,0.6305383251586046,0.5867980031065569,0.6613446958023366,0.8386157285830733,0.6858470452287512,0.6323953501606875,0.177746472107217,0.10036379510595494,0.5639401525341817,0.5689257528112016,0.5664329526726917,0.012464000692549715,4.232476990285176,-2.0217295654517895,-0.2914363126049943
